label_id	ganglion_id	merged_bilateral_ganglion_id	ganglion_name	ganglion_name_short	gangliaColourScheme
848	14.0	7.0	frontal ganglion	FG	255-15-187-253
849	14.0	7.0	frontal ganglion	FG	255-15-187-253
850	19.0		None	None	None
851	7.0	4.0	dorsal ganglion	DG	255-104-60-255
852	7.0	4.0	dorsal ganglion	DG	255-104-60-255
853	9.0	5.0	antennal ganglia	AG	255-138-205-0
854	9.0	5.0	antennal ganglia	AG	255-138-205-0
855	19.0		None	None	None
856	9.0	5.0	antennal ganglia	AG	255-138-205-0
857	9.0	5.0	antennal ganglia	AG	255-138-205-0
858	19.0		None	None	None
859	19.0		None	None	None
860	9.0	5.0	antennal ganglia	AG	255-138-205-0
861	9.0	5.0	antennal ganglia	AG	255-138-205-0
863	2.0	1.0	palpal ganglia	PG	255-181-131-84
864	19.0		None	None	None
865	19.0		None	None	None
866	19.0		None	None	None
867	19.0		None	None	None
868	19.0		None	None	None
869	2.0	1.0	palpal ganglia	PG	255-181-131-84
870	2.0	1.0	palpal ganglia	PG	255-181-131-84
871	2.0	1.0	palpal ganglia	PG	255-181-131-84
872	19.0		None	None	None
873	19.0		None	None	None
874	2.0	1.0	palpal ganglia	PG	255-181-131-84
875	2.0	1.0	palpal ganglia	PG	255-181-131-84
876	19.0		None	None	None
877	19.0		None	None	None
879	14.0	7.0	frontal ganglion	FG	255-15-187-253
880	19.0		None	None	None
881	2.0	1.0	palpal ganglia	PG	255-181-131-84
882	8.0	4.0	dorsal ganglion	DG	255-104-60-255
883	19.0		None	None	None
884	7.0	4.0	dorsal ganglion	DG	255-104-60-255
885	19.0		None	None	None
886	7.0	4.0	dorsal ganglion	DG	255-104-60-255
887	7.0	4.0	dorsal ganglion	DG	255-104-60-255
888	19.0		None	None	None
889	19.0		None	None	None
890	19.0		None	None	None
891	19.0		None	None	None
892	2.0	1.0	palpal ganglia	PG	255-181-131-84
893	19.0		None	None	None
894	2.0	1.0	palpal ganglia	PG	255-181-131-84
895	2.0	1.0	palpal ganglia	PG	255-181-131-84
896	10.0	5.0	antennal ganglia	AG	255-138-205-0
897	19.0		None	None	None
898	19.0		None	None	None
899	8.0	4.0	dorsal ganglion	DG	255-104-60-255
900	8.0	4.0	dorsal ganglion	DG	255-104-60-255
901	8.0	4.0	dorsal ganglion	DG	255-104-60-255
902	19.0		None	None	None
903	19.0		None	None	None
904	14.0	7.0	frontal ganglion	FG	255-15-187-253
905	8.0	4.0	dorsal ganglion	DG	255-104-60-255
906	8.0	4.0	dorsal ganglion	DG	255-104-60-255
907	7.0	4.0	dorsal ganglion	DG	255-104-60-255
908	7.0	4.0	dorsal ganglion	DG	255-104-60-255
909	19.0		None	None	None
910	7.0	4.0	dorsal ganglion	DG	255-104-60-255
911	7.0	4.0	dorsal ganglion	DG	255-104-60-255
912	19.0		None	None	None
913	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
914	19.0		None	None	None
915	19.0		None	None	None
916	10.0	5.0	antennal ganglia	AG	255-138-205-0
917	19.0		None	None	None
918	8.0	4.0	dorsal ganglion	DG	255-104-60-255
919	8.0	4.0	dorsal ganglion	DG	255-104-60-255
920	8.0	4.0	dorsal ganglion	DG	255-104-60-255
921	17.0	9.0	mushroom bodies	MB	255-161-3-0
922	19.0		None	None	None
923	17.0	9.0	mushroom bodies	MB	255-161-3-0
924	19.0		None	None	None
925	19.0		None	None	None
926	19.0		None	None	None
927	10.0	5.0	antennal ganglia	AG	255-138-205-0
928	10.0	5.0	antennal ganglia	AG	255-138-205-0
929	10.0	5.0	antennal ganglia	AG	255-138-205-0
930	19.0		None	None	None
931	19.0		None	None	None
932	8.0	4.0	dorsal ganglion	DG	255-104-60-255
933	19.0		None	None	None
934	19.0		None	None	None
935	19.0		None	None	None
936	19.0		None	None	None
937	19.0		None	None	None
938	19.0		None	None	None
939	1.0	1.0	palpal ganglia	PG	255-181-131-84
940	19.0		None	None	None
941	1.0	1.0	palpal ganglia	PG	255-181-131-84
942	1.0	1.0	palpal ganglia	PG	255-181-131-84
943	1.0	1.0	palpal ganglia	PG	255-181-131-84
944	1.0	1.0	palpal ganglia	PG	255-181-131-84
945	1.0	1.0	palpal ganglia	PG	255-181-131-84
946	19.0		None	None	None
947	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
948	19.0		None	None	None
949	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
950	1.0	1.0	palpal ganglia	PG	255-181-131-84
951	19.0		None	None	None
952	1.0	1.0	palpal ganglia	PG	255-181-131-84
953	1.0	1.0	palpal ganglia	PG	255-181-131-84
954	19.0		None	None	None
955	19.0		None	None	None
956	1.0	1.0	palpal ganglia	PG	255-181-131-84
957	1.0	1.0	palpal ganglia	PG	255-181-131-84
958	19.0		None	None	None
959	19.0		None	None	None
960	19.0		None	None	None
961	19.0		None	None	None
962	14.0	7.0	frontal ganglion	FG	255-15-187-253
963	1.0	1.0	palpal ganglia	PG	255-181-131-84
964	1.0	1.0	palpal ganglia	PG	255-181-131-84
965	1.0	1.0	palpal ganglia	PG	255-181-131-84
966	19.0		None	None	None
967	1.0	1.0	palpal ganglia	PG	255-181-131-84
968	19.0		None	None	None
969	9.0	5.0	antennal ganglia	AG	255-138-205-0
970	18.0	9.0	mushroom bodies	MB	255-161-3-0
971	19.0		None	None	None
972	19.0		None	None	None
973	19.0		None	None	None
975	19.0		None	None	None
976	2.0	1.0	palpal ganglia	PG	255-181-131-84
977	14.0	7.0	frontal ganglion	FG	255-15-187-253
978	19.0		None	None	None
979	14.0	7.0	frontal ganglion	FG	255-15-187-253
980	14.0	7.0	frontal ganglion	FG	255-15-187-253
981	19.0		None	None	None
982	19.0		None	None	None
983	19.0		None	None	None
984	5.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
985	7.0	4.0	dorsal ganglion	DG	255-104-60-255
986	19.0		None	None	None
987	19.0		None	None	None
988	7.0	4.0	dorsal ganglion	DG	255-104-60-255
989	19.0		None	None	None
990	19.0		None	None	None
991	19.0		None	None	None
992	9.0	5.0	antennal ganglia	AG	255-138-205-0
993	9.0	5.0	antennal ganglia	AG	255-138-205-0
994	19.0		None	None	None
995	9.0	5.0	antennal ganglia	AG	255-138-205-0
996	9.0	5.0	antennal ganglia	AG	255-138-205-0
997	9.0	5.0	antennal ganglia	AG	255-138-205-0
998	19.0		None	None	None
1000	19.0		None	None	None
1002	19.0		None	None	None
1003	19.0		None	None	None
1004	19.0		None	None	None
1005	2.0	1.0	palpal ganglia	PG	255-181-131-84
1006	2.0	1.0	palpal ganglia	PG	255-181-131-84
1007	19.0		None	None	None
1008	2.0	1.0	palpal ganglia	PG	255-181-131-84
1009	2.0	1.0	palpal ganglia	PG	255-181-131-84
1010	14.0	7.0	frontal ganglion	FG	255-15-187-253
1011	14.0	7.0	frontal ganglion	FG	255-15-187-253
1012	14.0	7.0	frontal ganglion	FG	255-15-187-253
1013	19.0		None	None	None
1014	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1015	19.0		None	None	None
1016	19.0		None	None	None
1017	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1018	19.0		None	None	None
1019	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1020	19.0		None	None	None
1021	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1022	9.0	5.0	antennal ganglia	AG	255-138-205-0
1023	9.0	5.0	antennal ganglia	AG	255-138-205-0
1024	9.0	5.0	antennal ganglia	AG	255-138-205-0
1025	9.0	5.0	antennal ganglia	AG	255-138-205-0
1026	19.0		None	None	None
1027	19.0		None	None	None
1028	2.0	1.0	palpal ganglia	PG	255-181-131-84
1029	19.0		None	None	None
1030	19.0		None	None	None
1031	2.0	1.0	palpal ganglia	PG	255-181-131-84
1032	2.0	1.0	palpal ganglia	PG	255-181-131-84
1033	2.0	1.0	palpal ganglia	PG	255-181-131-84
1034	2.0	1.0	palpal ganglia	PG	255-181-131-84
1035	2.0	1.0	palpal ganglia	PG	255-181-131-84
1036	19.0		None	None	None
1037	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1038	19.0		None	None	None
1039	19.0		None	None	None
1040	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1041	19.0		None	None	None
1042	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1043	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1044	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1045	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1046	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1047	19.0		None	None	None
1048	19.0		None	None	None
1049	14.0	7.0	frontal ganglion	FG	255-15-187-253
1050	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1051	19.0		None	None	None
791	19.0		None	None	None
1052	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1053	19.0		None	None	None
1054	2.0	1.0	palpal ganglia	PG	255-181-131-84
1055	17.0	9.0	mushroom bodies	MB	255-161-3-0
1056	10.0	5.0	antennal ganglia	AG	255-138-205-0
1057	10.0	5.0	antennal ganglia	AG	255-138-205-0
1058	10.0	5.0	antennal ganglia	AG	255-138-205-0
1059	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1060	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1061	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
1062	17.0	9.0	mushroom bodies	MB	255-161-3-0
1063	17.0	9.0	mushroom bodies	MB	255-161-3-0
1064	19.0		None	None	None
1065	19.0		None	None	None
1066	17.0	9.0	mushroom bodies	MB	255-161-3-0
1067	10.0	5.0	antennal ganglia	AG	255-138-205-0
1068	19.0		None	None	None
1069	19.0		None	None	None
1070	19.0		None	None	None
1071	19.0		None	None	None
1072	19.0		None	None	None
1073	19.0		None	None	None
1075	19.0		None	None	None
1078	1.0	1.0	palpal ganglia	PG	255-181-131-84
1079	19.0		None	None	None
1081	19.0		None	None	None
1082	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
1083	19.0		None	None	None
1084	19.0		None	None	None
1085	19.0		None	None	None
1086	1.0	1.0	palpal ganglia	PG	255-181-131-84
1087	19.0		None	None	None
1088	1.0	1.0	palpal ganglia	PG	255-181-131-84
1089	1.0	1.0	palpal ganglia	PG	255-181-131-84
1090	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
1091	19.0		None	None	None
1092	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
1093	19.0		None	None	None
1094	1.0	1.0	palpal ganglia	PG	255-181-131-84
1095	1.0	1.0	palpal ganglia	PG	255-181-131-84
1096	19.0		None	None	None
1097	1.0	1.0	palpal ganglia	PG	255-181-131-84
1098	1.0	1.0	palpal ganglia	PG	255-181-131-84
1099	1.0	1.0	palpal ganglia	PG	255-181-131-84
1100	1.0	1.0	palpal ganglia	PG	255-181-131-84
1101	19.0		None	None	None
1102	1.0	1.0	palpal ganglia	PG	255-181-131-84
1103	1.0	1.0	palpal ganglia	PG	255-181-131-84
1104	1.0	1.0	palpal ganglia	PG	255-181-131-84
1105	1.0	1.0	palpal ganglia	PG	255-181-131-84
1106	1.0	1.0	palpal ganglia	PG	255-181-131-84
1107	19.0		None	None	None
1108	1.0	1.0	palpal ganglia	PG	255-181-131-84
1109	18.0	9.0	mushroom bodies	MB	255-161-3-0
1110	18.0	9.0	mushroom bodies	MB	255-161-3-0
1111	18.0	9.0	mushroom bodies	MB	255-161-3-0
1112	18.0	9.0	mushroom bodies	MB	255-161-3-0
1113	18.0	9.0	mushroom bodies	MB	255-161-3-0
1114	18.0	9.0	mushroom bodies	MB	255-161-3-0
1116	19.0		None	None	None
1117	1.0	1.0	palpal ganglia	PG	255-181-131-84
1118	1.0	1.0	palpal ganglia	PG	255-181-131-84
1119	1.0	1.0	palpal ganglia	PG	255-181-131-84
1120	1.0	1.0	palpal ganglia	PG	255-181-131-84
1121	9.0	5.0	antennal ganglia	AG	255-138-205-0
1122	9.0	5.0	antennal ganglia	AG	255-138-205-0
1123	9.0	5.0	antennal ganglia	AG	255-138-205-0
1124	9.0	5.0	antennal ganglia	AG	255-138-205-0
1125	9.0	5.0	antennal ganglia	AG	255-138-205-0
1126	19.0		None	None	None
1127	2.0	1.0	palpal ganglia	PG	255-181-131-84
1128	19.0		None	None	None
1129	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
1130	19.0		None	None	None
1131	14.0	7.0	frontal ganglion	FG	255-15-187-253
1132	14.0	7.0	frontal ganglion	FG	255-15-187-253
1133	14.0	7.0	frontal ganglion	FG	255-15-187-253
1134	19.0		None	None	None
1135	19.0		None	None	None
1136	19.0		None	None	None
1137	19.0		None	None	None
1138	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1139	9.0	5.0	antennal ganglia	AG	255-138-205-0
1140	19.0		None	None	None
1141	19.0		None	None	None
1143	2.0	1.0	palpal ganglia	PG	255-181-131-84
1144	19.0		None	None	None
1145	19.0		None	None	None
1146	2.0	1.0	palpal ganglia	PG	255-181-131-84
1147	19.0		None	None	None
1148	2.0	1.0	palpal ganglia	PG	255-181-131-84
1149	19.0		None	None	None
1150	2.0	1.0	palpal ganglia	PG	255-181-131-84
1151	19.0		None	None	None
1152	19.0		None	None	None
1153	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1154	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1155	19.0		None	None	None
1156	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1157	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1158	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1159	9.0	5.0	antennal ganglia	AG	255-138-205-0
1160	9.0	5.0	antennal ganglia	AG	255-138-205-0
1161	19.0		None	None	None
1162	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
1163	19.0		None	None	None
1164	19.0		None	None	None
1165	2.0	1.0	palpal ganglia	PG	255-181-131-84
1166	19.0		None	None	None
1167	19.0		None	None	None
1168	2.0	1.0	palpal ganglia	PG	255-181-131-84
1169	2.0	1.0	palpal ganglia	PG	255-181-131-84
1170	2.0	1.0	palpal ganglia	PG	255-181-131-84
1171	2.0	1.0	palpal ganglia	PG	255-181-131-84
1172	2.0	1.0	palpal ganglia	PG	255-181-131-84
1173	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1174	19.0		None	None	None
1175	19.0		None	None	None
1176	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1177	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1178	19.0		None	None	None
1179	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1180	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1181	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1182	19.0		None	None	None
1183	19.0		None	None	None
1184	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1185	19.0		None	None	None
1186	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1187	19.0		None	None	None
1188	19.0		None	None	None
1189	2.0	1.0	palpal ganglia	PG	255-181-131-84
1190	17.0	9.0	mushroom bodies	MB	255-161-3-0
1191	17.0	9.0	mushroom bodies	MB	255-161-3-0
1192	19.0		None	None	None
1193	19.0		None	None	None
1194	10.0	5.0	antennal ganglia	AG	255-138-205-0
1195	19.0		None	None	None
1196	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1197	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1198	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1199	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1200	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1201	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1202	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1203	19.0		None	None	None
1204	19.0		None	None	None
1205	19.0		None	None	None
1206	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1207	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
1208	19.0		None	None	None
1209	17.0	9.0	mushroom bodies	MB	255-161-3-0
1210	19.0		None	None	None
1211	10.0	5.0	antennal ganglia	AG	255-138-205-0
1212	10.0	5.0	antennal ganglia	AG	255-138-205-0
1213	19.0		None	None	None
1214	19.0		None	None	None
1215	10.0	5.0	antennal ganglia	AG	255-138-205-0
1216	19.0		None	None	None
1217	19.0		None	None	None
1218	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1219	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1220	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1221	17.0	9.0	mushroom bodies	MB	255-161-3-0
1222	19.0		None	None	None
1223	19.0		None	None	None
1224	19.0		None	None	None
1225	17.0	9.0	mushroom bodies	MB	255-161-3-0
1226	19.0		None	None	None
1227	19.0		None	None	None
1228	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
1229	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
1230	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
1231	19.0		None	None	None
1232	19.0		None	None	None
1233	19.0		None	None	None
1234	19.0		None	None	None
1235	1.0	1.0	palpal ganglia	PG	255-181-131-84
1236	19.0		None	None	None
1237	1.0	1.0	palpal ganglia	PG	255-181-131-84
1238	19.0		None	None	None
1239	1.0	1.0	palpal ganglia	PG	255-181-131-84
1240	1.0	1.0	palpal ganglia	PG	255-181-131-84
1241	1.0	1.0	palpal ganglia	PG	255-181-131-84
1242	1.0	1.0	palpal ganglia	PG	255-181-131-84
1243	19.0		None	None	None
1244	1.0	1.0	palpal ganglia	PG	255-181-131-84
1245	19.0		None	None	None
1246	1.0	1.0	palpal ganglia	PG	255-181-131-84
1247	19.0		None	None	None
1248	19.0		None	None	None
1249	19.0		None	None	None
1250	19.0		None	None	None
1251	19.0		None	None	None
1252	19.0		None	None	None
1253	1.0	1.0	palpal ganglia	PG	255-181-131-84
1254	19.0		None	None	None
1255	1.0	1.0	palpal ganglia	PG	255-181-131-84
1256	19.0		None	None	None
1257	1.0	1.0	palpal ganglia	PG	255-181-131-84
1258	1.0	1.0	palpal ganglia	PG	255-181-131-84
1259	1.0	1.0	palpal ganglia	PG	255-181-131-84
1260	18.0	9.0	mushroom bodies	MB	255-161-3-0
1263	19.0		None	None	None
1267	14.0	7.0	frontal ganglion	FG	255-15-187-253
1268	19.0		None	None	None
1269	19.0		None	None	None
1270	1.0	1.0	palpal ganglia	PG	255-181-131-84
1271	1.0	1.0	palpal ganglia	PG	255-181-131-84
1272	1.0	1.0	palpal ganglia	PG	255-181-131-84
1273	1.0	1.0	palpal ganglia	PG	255-181-131-84
1274	19.0		None	None	None
1275	18.0	9.0	mushroom bodies	MB	255-161-3-0
1276	18.0	9.0	mushroom bodies	MB	255-161-3-0
1277	9.0	5.0	antennal ganglia	AG	255-138-205-0
1278	19.0		None	None	None
1279	2.0	1.0	palpal ganglia	PG	255-181-131-84
1280	19.0		None	None	None
1281	2.0	1.0	palpal ganglia	PG	255-181-131-84
1282	19.0		None	None	None
1284	19.0		None	None	None
1285	19.0		None	None	None
1286	19.0		None	None	None
1287	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1288	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1289	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1290	9.0	5.0	antennal ganglia	AG	255-138-205-0
1291	9.0	5.0	antennal ganglia	AG	255-138-205-0
1292	9.0	5.0	antennal ganglia	AG	255-138-205-0
1293	9.0	5.0	antennal ganglia	AG	255-138-205-0
1294	9.0	5.0	antennal ganglia	AG	255-138-205-0
1295	19.0		None	None	None
1296	9.0	5.0	antennal ganglia	AG	255-138-205-0
1297	18.0	9.0	mushroom bodies	MB	255-161-3-0
1298	19.0		None	None	None
1299	2.0	1.0	palpal ganglia	PG	255-181-131-84
1300	19.0		None	None	None
1301	19.0		None	None	None
1302	2.0	1.0	palpal ganglia	PG	255-181-131-84
1303	19.0		None	None	None
1304	2.0	1.0	palpal ganglia	PG	255-181-131-84
1305	19.0		None	None	None
1306	19.0		None	None	None
1307	14.0	7.0	frontal ganglion	FG	255-15-187-253
1308	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1309	19.0		None	None	None
1310	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1311	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1312	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1313	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1314	19.0		None	None	None
1315	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1316	9.0	5.0	antennal ganglia	AG	255-138-205-0
1317	19.0		None	None	None
1318	9.0	5.0	antennal ganglia	AG	255-138-205-0
1319	9.0	5.0	antennal ganglia	AG	255-138-205-0
1320	9.0	5.0	antennal ganglia	AG	255-138-205-0
1321	9.0	5.0	antennal ganglia	AG	255-138-205-0
1322	19.0		None	None	None
1323	19.0		None	None	None
1324	19.0		None	None	None
1325	2.0	1.0	palpal ganglia	PG	255-181-131-84
1326	2.0	1.0	palpal ganglia	PG	255-181-131-84
1327	2.0	1.0	palpal ganglia	PG	255-181-131-84
1328	2.0	1.0	palpal ganglia	PG	255-181-131-84
1329	2.0	1.0	palpal ganglia	PG	255-181-131-84
1330	2.0	1.0	palpal ganglia	PG	255-181-131-84
1331	2.0	1.0	palpal ganglia	PG	255-181-131-84
1332	2.0	1.0	palpal ganglia	PG	255-181-131-84
1333	19.0		None	None	None
1334	2.0	1.0	palpal ganglia	PG	255-181-131-84
1335	19.0		None	None	None
1336	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1337	19.0		None	None	None
1338	19.0		None	None	None
1339	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1340	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1341	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1342	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1343	19.0		None	None	None
1344	19.0		None	None	None
1345	7.0	4.0	dorsal ganglion	DG	255-104-60-255
1346	19.0		None	None	None
1347	11.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
1348	19.0		None	None	None
1349	2.0	1.0	palpal ganglia	PG	255-181-131-84
1350	19.0		None	None	None
1351	2.0	1.0	palpal ganglia	PG	255-181-131-84
1352	17.0	9.0	mushroom bodies	MB	255-161-3-0
1353	10.0	5.0	antennal ganglia	AG	255-138-205-0
1354	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1355	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1356	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1357	8.0	4.0	dorsal ganglion	DG	255-104-60-255
1358	19.0		None	None	None
1359	19.0		None	None	None
1360	19.0		None	None	None
1361	19.0		None	None	None
1362	10.0	5.0	antennal ganglia	AG	255-138-205-0
1363	10.0	5.0	antennal ganglia	AG	255-138-205-0
1364	10.0	5.0	antennal ganglia	AG	255-138-205-0
1365	10.0	5.0	antennal ganglia	AG	255-138-205-0
1366	19.0		None	None	None
1367	19.0		None	None	None
1368	19.0		None	None	None
1369	19.0		None	None	None
1371	19.0		None	None	None
1372	17.0	9.0	mushroom bodies	MB	255-161-3-0
1373	19.0		None	None	None
1374	19.0		None	None	None
1375	19.0		None	None	None
1376	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
1377	19.0		None	None	None
1378	1.0	1.0	palpal ganglia	PG	255-181-131-84
1379	19.0		None	None	None
1380	19.0		None	None	None
1381	1.0	1.0	palpal ganglia	PG	255-181-131-84
1382	1.0	1.0	palpal ganglia	PG	255-181-131-84
1383	1.0	1.0	palpal ganglia	PG	255-181-131-84
1384	19.0		None	None	None
1385	1.0	1.0	palpal ganglia	PG	255-181-131-84
1386	1.0	1.0	palpal ganglia	PG	255-181-131-84
1387	1.0	1.0	palpal ganglia	PG	255-181-131-84
1388	1.0	1.0	palpal ganglia	PG	255-181-131-84
1389	12.0	6.0	circumpalpal ganglia	CpG	255-255-203-255
1390	1.0	1.0	palpal ganglia	PG	255-181-131-84
1393	19.0		None	None	None
1394	19.0		None	None	None
1395	19.0		None	None	None
1396	1.0	1.0	palpal ganglia	PG	255-181-131-84
1397	1.0	1.0	palpal ganglia	PG	255-181-131-84
1398	19.0		None	None	None
1399	1.0	1.0	palpal ganglia	PG	255-181-131-84
1400	19.0		None	None	None
1401	18.0	9.0	mushroom bodies	MB	255-161-3-0
1402	19.0		None	None	None
1403	19.0		None	None	None
1404	18.0	9.0	mushroom bodies	MB	255-161-3-0
1405	19.0		None	None	None
1406	18.0	9.0	mushroom bodies	MB	255-161-3-0
1407	19.0		None	None	None
1408	19.0		None	None	None
1410	19.0		None	None	None
1411	1.0	1.0	palpal ganglia	PG	255-181-131-84
1412	19.0		None	None	None
1413	1.0	1.0	palpal ganglia	PG	255-181-131-84
1414	19.0		None	None	None
1415	9.0	5.0	antennal ganglia	AG	255-138-205-0
1416	6.0	3.0	ventro-medial ganglia	VMG	255-141-254-193
1417	19.0		None	None	None
1419	19.0		None	None	None
1420	19.0		None	None	None
1421	7.0	4.0	dorsal ganglion	DG	255-104-60-255
